
ID	DOCULECT	CONCEPT	VALUE	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOLOG	SOURCE
84297	Hindi-std	forgive	क्षमाकरना	1528	FORGIVE	hind1269	logos
84298	Hindi-std	forgive	क्षमाकरना	1528	FORGIVE	hind1269	logos
163572	Romagnol-std	forgive	pardonè	1528	FORGIVE	roma1328	logos
198561	Latin-std	forgive	ignoscere	1528	FORGIVE	lati1261	logos
232634	Galician-std	forgive	perdoar	1528	FORGIVE	gali1258	logos
232635	Galician-std	forgive	amnistiar	1528	FORGIVE	gali1258	logos
198962	Latin-std	fork	furca	337	PITCHFORK	lati1261	logos
198723	Latin-std	fortress	oppidum	1938	FORTRESS	lati1261	logos
163719	Romagnol-std	fowl	pulam	265	FOWL	roma1328	logos
48425	Venetian-std	freshwater eel	anguila	1013	FRESHWATER EEL	vene1258	logos
84466	Hindi-std	freshwater eel	सर्पमीन	1013	FRESHWATER EEL	hind1269	logos
163726	Romagnol-std	freshwater eel	buratell	1013	FRESHWATER EEL	roma1328	logos
198779	Latin-std	freshwater eel	Anguillaanguilla	1013	FRESHWATER EEL	lati1261	logos
232794	Galician-std	freshwater eel	anguía	1013	FRESHWATER EEL	gali1258	logos
84184	Hindi-std	full	ओतप्रोत	1429	FULL	hind1269	logos
163458	Romagnol-std	full	pijin	1429	FULL	roma1328	logos
198425	Latin-std	full	plenus	1429	FULL	lati1261	logos
232517	Galician-std	full	cheo	1429	FULL	gali1258	logos
232518	Galician-std	full	cheo	1429	FULL	gali1258	logos
163849	Romagnol-std	fur	plezza	580	FUR	roma1328	logos
198926	Latin-std	fur	pellis	580	FUR	lati1261	logos
198927	Latin-std	fur	reno	580	FUR	lati1261	logos
232907	Galician-std	fur	pelica	580	FUR	gali1258	logos
48576	Venetian-std	furrow	solc	1794	FURROW	vene1258	logos
163885	Romagnol-std	furrow	solch	1794	FURROW	roma1328	logos
198961	Latin-std	furrow	sulcus	1794	FURROW	lati1261	logos
232934	Galician-std	furrow	suco	1794	FURROW	gali1258	logos
232923	Galician-std	garden-house	galpón	403	GARDEN-HOUSE	gali1258	logos
48068	Venetian-std	get, obtain	recebir	694	GET	vene1258	logos
84089	Hindi-std	get, obtain	पाना	694	GET	hind1269	logos
84090	Hindi-std	get, obtain	पाना	694	GET	hind1269	logos
198324	Latin-std	get, obtain	attingere	694	GET	lati1261	logos
232430	Galician-std	get, obtain	obter	694	GET	gali1258	logos
48423	Venetian-std	gill	agalla	1916	GILL	vene1258	logos
198775	Latin-std	gill	branchia	1916	GILL	lati1261	logos
232792	Galician-std	gill	branquia	1916	GILL	gali1258	logos
48355	Venetian-std	girl	chica	1646	GIRL	vene1258	logos
84390	Hindi-std	girl	लड़की	1646	GIRL	hind1269	logos
163664	Romagnol-std	girl	ragaza	1646	GIRL	roma1328	logos
198680	Latin-std	girl	puella	1646	GIRL	lati1261	logos
48069	Venetian-std	give	donar	1447	GIVE	vene1258	logos
84093	Hindi-std	give	देना	1447	GIVE	hind1269	logos
163370	Romagnol-std	give	dè	1447	GIVE	roma1328	logos
163371	Romagnol-std	give	pòrzar	1447	GIVE	roma1328	logos
198328	Latin-std	give	dare	1447	GIVE	lati1261	logos
198329	Latin-std	give	donare	1447	GIVE	lati1261	logos
198330	Latin-std	give	praebere	1447	GIVE	lati1261	logos
232433	Galician-std	give	dar	1447	GIVE	gali1258	logos
48070	Venetian-std	give back	retornar	85	GIVE BACK	vene1258	logos
84094	Hindi-std	give back	लौटना	85	GIVE BACK	hind1269	logos
163372	Romagnol-std	give back	rèndar	85	GIVE BACK	roma1328	logos
198331	Latin-std	give back	reddere	85	GIVE BACK	lati1261	logos
198332	Latin-std	give back	redire	85	GIVE BACK	lati1261	logos
48043	Venetian-std	go	anar	695	GO	vene1258	logos
84071	Hindi-std	go	जाना	695	GO	hind1269	logos
163347	Romagnol-std	go	andè	695	GO	roma1328	logos
198293	Latin-std	go	ire	695	GO	lati1261	logos
232406	Galician-std	go	ir	695	GO	gali1258	logos
48049	Venetian-std	go away, depart	desamparar	1752	LEAVE	vene1258	logos
163352	Romagnol-std	go away, depart	lassè	1752	LEAVE	roma1328	logos
198298	Latin-std	go away, depart	relinquere	1752	LEAVE	lati1261	logos
198299	Latin-std	go away, depart	linquere	1752	LEAVE	lati1261	logos
48047	Venetian-std	go out	eixir	1107	GO OUT	vene1258	logos
198296	Latin-std	go out	exire	1107	GO OUT	lati1261	logos
232409	Galician-std	go out	saír	1107	GO OUT	gali1258	logos
48044	Venetian-std	go up	pujat	705	GO UP (ASCEND)	vene1258	logos
163348	Romagnol-std	go up	mountè	705	GO UP (ASCEND)	roma1328	logos
198294	Latin-std	go up	ascendere	705	GO UP (ASCEND)	lati1261	logos
48266	Venetian-std	good	correcte	1035	GOOD	vene1258	logos
84299	Hindi-std	good	चंगा	1035	GOOD	hind1269	logos
48420	Venetian-std	goose	òca	1187	GOOSE	vene1258	logos
84461	Hindi-std	goose	हंसी	1187	GOOSE	hind1269	logos
163720	Romagnol-std	goose	oca	1187	GOOSE	roma1328	logos
198769	Latin-std	goose	anser	1187	GOOSE	lati1261	logos
232789	Galician-std	goose	ganso	1187	GOOSE	gali1258	logos
48581	Venetian-std	grain (barley, oats etc)	llavor	605	GRAIN	vene1258	logos
84628	Hindi-std	grain (barley, oats etc)	दाना	605	GRAIN	hind1269	logos
84629	Hindi-std	grain (barley, oats etc)	नाज	605	GRAIN	hind1269	logos
198967	Latin-std	grain (barley, oats etc)	granum	605	GRAIN	lati1261	logos
232938	Galician-std	grain (barley, oats etc)	gran	605	GRAIN	gali1258	logos
232939	Galician-std	grain (barley, oats etc)	gran	605	GRAIN	gali1258	logos
84398	Hindi-std	granddaughter	hindu??	1619	GRANDDAUGHTER	hind1269	logos
48363	Venetian-std	grandmother	yaya	1496	GRANDMOTHER	vene1258	logos
163671	Romagnol-std	grandmother	nuna	1496	GRANDMOTHER	roma1328	logos
198690	Latin-std	grandmother	avia	1496	GRANDMOTHER	lati1261	logos
232730	Galician-std	grandmother	avoa	1496	GRANDMOTHER	gali1258	logos
48364	Venetian-std	grandson	net	1618	GRANDSON	vene1258	logos
232731	Galician-std	grandson	neto	1618	GRANDSON	gali1258	logos
48483	Venetian-std	grave, tomb	acrobacia	1773	GRAVE	vene1258	logos
84531	Hindi-std	grave, tomb	क़ब्र	1773	GRAVE	hind1269	logos
84532	Hindi-std	grave, tomb	मज़ार	1773	GRAVE	hind1269	logos
163784	Romagnol-std	grave, tomb	tumbén	1773	GRAVE	roma1328	logos
198859	Latin-std	grave, tomb	sepulcrum	1773	GRAVE	lati1261	logos
232858	Galician-std	grave, tomb	tumba	1773	GRAVE	gali1258	logos
48532	Venetian-std	grease, fat	grassa	323	FAT (ORGANIC SUBSTANCE)	vene1258	logos
163836	Romagnol-std	grease, fat	cicia	323	FAT (ORGANIC SUBSTANCE)	roma1328	logos
163837	Romagnol-std	grease, fat	lèrd	323	FAT (ORGANIC SUBSTANCE)	roma1328	logos
198916	Latin-std	grease, fat	adeps	323	FAT (ORGANIC SUBSTANCE)	lati1261	logos
232900	Galician-std	grease, fat	lardo	323	FAT (ORGANIC SUBSTANCE)	gali1258	logos
48273	Venetian-std	greedy	llaminer	2018	GREEDY	vene1258	logos
84305	Hindi-std	greedy	लालची	2018	GREEDY	hind1269	logos
84306	Hindi-std	greedy	चटोरा	2018	GREEDY	hind1269	logos
84307	Hindi-std	greedy	लालची	2018	GREEDY	hind1269	logos
163579	Romagnol-std	greedy	lov	2018	GREEDY	roma1328	logos
163580	Romagnol-std	greedy	crapuloun	2018	GREEDY	roma1328	logos
198568	Latin-std	greedy	gulosus	2018	GREEDY	lati1261	logos
198569	Latin-std	greedy	edax	2018	GREEDY	lati1261	logos
232644	Galician-std	greedy	lambón	2018	GREEDY	gali1258	logos
48248	Venetian-std	grief, sorrow, sadness	pena	1668	GRIEF	vene1258	logos
84279	Hindi-std	grief, sorrow, sadness	ग़म	1668	GRIEF	hind1269	logos
163555	Romagnol-std	grief, sorrow, sadness	acurament	1668	GRIEF	roma1328	logos
198537	Latin-std	grief, sorrow, sadness	angor	1668	GRIEF	lati1261	logos
232613	Galician-std	grief, sorrow, sadness	mágoa	1668	GRIEF	gali1258	logos
48118	Venetian-std	grow	creixer	479	GROW	vene1258	logos
48119	Venetian-std	grow	creixer	479	GROW	vene1258	logos
48120	Venetian-std	grow	creixer	479	GROW	vene1258	logos
84147	Hindi-std	grow	उगाना	479	GROW	hind1269	logos
163424	Romagnol-std	grow	crèssar	479	GROW	roma1328	logos
198387	Latin-std	grow	crescere	479	GROW	lati1261	logos
198388	Latin-std	grow	colere	479	GROW	lati1261	logos
198389	Latin-std	grow	accrescere	479	GROW	lati1261	logos
232482	Galician-std	grow	crecer	479	GROW	gali1258	logos
232483	Galician-std	grow	acentuarse	479	GROW	gali1258	logos
84427	Hindi-std	guard, sentinel	गार्ड	1940	GUARD	hind1269	logos
232759	Galician-std	guard, sentinel	revisor	1940	GUARD	gali1258	logos
48281	Venetian-std	guess	endivinar	1932	GUESS	vene1258	logos
48282	Venetian-std	guess	imaginat	1932	GUESS	vene1258	logos
163589	Romagnol-std	guess	stròlga	1932	GUESS	roma1328	logos
198578	Latin-std	guess	imaginari	1932	GUESS	lati1261	logos
232650	Galician-std	guess	imaxinar	1932	GUESS	gali1258	logos
48345	Venetian-std	guest	convidat	1782	GUEST	vene1258	logos
84377	Hindi-std	guest	अतिथि	1782	GUEST	hind1269	logos
163655	Romagnol-std	guest	òsc	1782	GUEST	roma1328	logos
198662	Latin-std	guest	hospes	1782	GUEST	lati1261	logos
232712	Galician-std	guest	hóspede	1782	GUEST	gali1258	logos
48408	Venetian-std	guilty	culpable	1682	GUILTY	vene1258	logos
84438	Hindi-std	guilty	अपराधी	1682	GUILTY	hind1269	logos
198746	Latin-std	guilty	culpabilis	1682	GUILTY	lati1261	logos
84044	Hindi-std	gulf, bay	खाड़ी	663	BAY	hind1269	logos
163313	Romagnol-std	gulf, bay	bèia	663	BAY	roma1328	logos
198250	Latin-std	gulf, bay	Laurusnobilis	663	BAY	lati1261	logos
232368	Galician-std	gulf, bay	baía	663	BAY	gali1258	logos
48160	Venetian-std	half	meitat	816	HALF	vene1258	logos
84187	Hindi-std	half	आधा	816	HALF	hind1269	logos
163460	Romagnol-std	half	mitè	816	HALF	roma1328	logos
198429	Latin-std	half	dimidia	816	HALF	lati1261	logos
232520	Galician-std	half	metade	816	HALF	gali1258	logos
48605	Venetian-std	hang up	atribuir	357	HANG UP	vene1258	logos
48606	Venetian-std	hang up	penjar	357	HANG UP	vene1258	logos
84650	Hindi-std	hang up	लटकाना	357	HANG UP	hind1269	logos
84651	Hindi-std	hang up	फांसीदेना	357	HANG UP	hind1269	logos
84652	Hindi-std	hang up	टांगना	357	HANG UP	hind1269	logos
163910	Romagnol-std	hang up	impiché	357	HANG UP	roma1328	logos
163911	Romagnol-std	hang up	apèndar	357	HANG UP	roma1328	logos
198999	Latin-std	hang up	suspendere	357	HANG UP	lati1261	logos
232962	Galician-std	hang up	aforcar	357	HANG UP	gali1258	logos
232963	Galician-std	hang up	colgar	357	HANG UP	gali1258	logos
48063	Venetian-std	harbor, port	oporto	610	PORT	vene1258	logos
48220	Venetian-std	hard	dur	1884	HARD	vene1258	logos
48221	Venetian-std	hard	a	1884	HARD	vene1258	logos
84252	Hindi-std	hard	कठोर	1884	HARD	hind1269	logos
84253	Hindi-std	hard	सख़्त	1884	HARD	hind1269	logos
163529	Romagnol-std	hard	tòst	1884	HARD	roma1328	logos
198510	Latin-std	hard	acer	1884	HARD	lati1261	logos
232582	Galician-std	hard	duro	1884	HARD	gali1258	logos
84096	Hindi-std	harm, injure, damage	दुखना	44	INJURE	hind1269	logos
163374	Romagnol-std	harm, injure, damage	dulì	44	INJURE	roma1328	logos
198334	Latin-std	harm, injure, damage	dolere	44	INJURE	lati1261	logos
198335	Latin-std	harm, injure, damage	ferire	44	INJURE	lati1261	logos
232435	Galician-std	harm, injure, damage	ferir	44	INJURE	gali1258	logos
48178	Venetian-std	hasten, hurry	despachat	754	HURRY	vene1258	logos
48179	Venetian-std	hasten, hurry	afanyar	754	HURRY	vene1258	logos
163481	Romagnol-std	hasten, hurry	astugés	754	HURRY	roma1328	logos
198458	Latin-std	hasten, hurry	decidere	754	HURRY	lati1261	logos
198459	Latin-std	hasten, hurry	properare	754	HURRY	lati1261	logos
232543	Galician-std	hasten, hurry	apresurar	754	HURRY	gali1258	logos
232544	Galician-std	hasten, hurry	despachar	754	HURRY	gali1258	logos
48556	Venetian-std	hat, cap	gorra	2130	HEADGEAR	vene1258	logos
48557	Venetian-std	hat, cap	bòina	2130	HEADGEAR	vene1258	logos
163860	Romagnol-std	hat, cap	galotta	2130	HEADGEAR	roma1328	logos
163861	Romagnol-std	hat, cap	brèt	2130	HEADGEAR	roma1328	logos
232914	Galician-std	hat, cap	gorra	2130	HEADGEAR	gali1258	logos
232915	Galician-std	hat, cap	barrete	2130	HEADGEAR	gali1258	logos
232916	Galician-std	hat, cap	boina	2130	HEADGEAR	gali1258	logos
48064	Venetian-std	have	tindre	773	HAVE	vene1258	logos
163364	Romagnol-std	have	avè	773	HAVE	roma1328	logos
198320	Latin-std	have	habere	773	HAVE	lati1261	logos
232428	Galician-std	have	ter	773	HAVE	gali1258	logos
198852	Latin-std	have sexual intercourse	futuere	1785	HAVE SEX	lati1261	logos
198853	Latin-std	have sexual intercourse	amoremfacere	1785	HAVE SEX	lati1261	logos
232852	Galician-std	have sexual intercourse	foder	1785	HAVE SEX	gali1258	logos
48416	Venetian-std	he-goat	cabro	264	HE-GOAT	vene1258	logos
84456	Hindi-std	he-goat	बकरा	264	HE-GOAT	hind1269	logos
198762	Latin-std	he-goat	hircus	264	HE-GOAT	lati1261	logos
232785	Galician-std	he-goat	cabrón	264	HE-GOAT	gali1258	logos
48207	Venetian-std	hear	atendre	1408	HEAR	vene1258	logos
84241	Hindi-std	hear	सुनना	1408	HEAR	hind1269	logos
163515	Romagnol-std	hear	sntì	1408	HEAR	roma1328	logos
163516	Romagnol-std	hear	scultè	1408	HEAR	roma1328	logos
198494	Latin-std	hear	audire	1408	HEAR	lati1261	logos
232574	Galician-std	hear	oír	1408	HEAR	gali1258	logos
48455	Venetian-std	heel	talo	980	HEEL	vene1258	logos
84502	Hindi-std	heel	एड़ी	980	HEEL	hind1269	logos
198823	Latin-std	heel	talus	980	HEEL	lati1261	logos
232826	Galician-std	heel	calcañar	980	HEEL	gali1258	logos
198721	Latin-std	helmet	cassis	1680	HELMET	lati1261	logos
232752	Galician-std	helmet	casco	1680	HELMET	gali1258	logos
48347	Venetian-std	help, aid	ajudat	1897	HELP	vene1258	logos
84378	Hindi-std	help, aid	सहायताकरना	1897	HELP	hind1269	logos
163658	Romagnol-std	help, aid	ajutè	1897	HELP	roma1328	logos
198666	Latin-std	help, aid	adiuvare	1897	HELP	lati1261	logos
232715	Galician-std	help, aid	axudar	1897	HELP	gali1258	logos
198768	Latin-std	hen	gallina	1514	HEN	lati1261	logos
48109	Venetian-std	high	elevàtada	1265	HIGH	vene1258	logos
48110	Venetian-std	high	alta	1265	HIGH	vene1258	logos
84135	Hindi-std	high	ऊंचा	1265	HIGH	hind1269	logos
163415	Romagnol-std	high	èlt	1265	HIGH	roma1328	logos
198377	Latin-std	high	altus	1265	HIGH	lati1261	logos
198378	Latin-std	high	altus	1265	HIGH	lati1261	logos
232470	Galician-std	high	alto	1265	HIGH	gali1258	logos
232471	Galician-std	high	elevado	1265	HIGH	gali1258	logos
84045	Hindi-std	hightide	ज्वार	613	HIGH TIDE	hind1269	logos
48348	Venetian-std	hinder, prevent	impedir	1550	PREVENT	vene1258	logos
84379	Hindi-std	hinder, prevent	रोकना	1550	PREVENT	hind1269	logos
198667	Latin-std	hinder, prevent	impedire	1550	PREVENT	lati1261	logos
232716	Galician-std	hinder, prevent	impedir	1550	PREVENT	gali1258	logos
48465	Venetian-std	hip	cadera	1745	HIP	vene1258	logos
84515	Hindi-std	hip	कूल्हा	1745	HIP	hind1269	logos
163766	Romagnol-std	hip	ènca	1745	HIP	roma1328	logos
198835	Latin-std	hip	coxa	1745	HIP	lati1261	logos
232837	Galician-std	hip	cadeira	1745	HIP	gali1258	logos
48085	Venetian-std	hire	llogar	856	HIRE	vene1258	logos
163391	Romagnol-std	hire	nolèzar	856	HIRE	roma1328	logos
48067	Venetian-std	hold	tindre	1448	HOLD	vene1258	logos
84088	Hindi-std	hold	थामना	1448	HOLD	hind1269	logos
198323	Latin-std	hold	tenere	1448	HOLD	lati1261	logos
48147	Venetian-std	hole	forat	1667	HOLE	vene1258	logos
84171	Hindi-std	hole	छेद	1667	HOLE	hind1269	logos
84172	Hindi-std	hole	छेद	1667	HOLE	hind1269	logos
163447	Romagnol-std	hole	bùs	1667	HOLE	roma1328	logos
198415	Latin-std	hole	foramen	1667	HOLE	lati1261	logos
232503	Galician-std	hole	cavidade	1667	HOLE	gali1258	logos
48138	Venetian-std	hook	forquilla	1071	HOOK	vene1258	logos
84166	Hindi-std	hook	हुक	1071	HOOK	hind1269	logos
163440	Romagnol-std	hook	inzinéil	1071	HOOK	roma1328	logos
163441	Romagnol-std	hook	rampén	1071	HOOK	roma1328	logos
198408	Latin-std	hook	hamus	1071	HOOK	lati1261	logos
232498	Galician-std	hook	gancho	1071	HOOK	gali1258	logos
163566	Romagnol-std	hope	spiré	1092	HOPE	roma1328	logos
198553	Latin-std	hope	sperare	1092	HOPE	lati1261	logos
232629	Galician-std	hope	esperar	1092	HOPE	gali1258	logos
48438	Venetian-std	horn	bocina	1393	HORN (ANATOMY)	vene1258	logos
48439	Venetian-std	horn	banya	1393	HORN (ANATOMY)	vene1258	logos
84481	Hindi-std	horn	सींग	1393	HORN (ANATOMY)	hind1269	logos
163737	Romagnol-std	horn	còran	1393	HORN (ANATOMY)	roma1328	logos
198797	Latin-std	horn	cornu	1393	HORN (ANATOMY)	lati1261	logos
232808	Galician-std	horn	bucina	1393	HORN (ANATOMY)	gali1258	logos
232809	Galician-std	horn	corno	1393	HORN (ANATOMY)	gali1258	logos
48346	Venetian-std	host	hòstia	1545	HOST	vene1258	logos
163656	Romagnol-std	host	anfitriòun	1545	HOST	roma1328	logos
163657	Romagnol-std	host	oscia	1545	HOST	roma1328	logos
198663	Latin-std	host	hostia	1545	HOST	lati1261	logos
198664	Latin-std	host	hospes	1545	HOST	lati1261	logos
198665	Latin-std	host	hospes	1545	HOST	lati1261	logos
232713	Galician-std	host	anfitrión	1545	HOST	gali1258	logos
232714	Galician-std	host	hostia	1545	HOST	gali1258	logos
48227	Venetian-std	hot	calent	1286	HOT	vene1258	logos
48228	Venetian-std	hot	acalorar	1286	HOT	vene1258	logos
84263	Hindi-std	hot	गर्म	1286	HOT	hind1269	logos
163537	Romagnol-std	hot	chèld	1286	HOT	roma1328	logos
198518	Latin-std	hot	calidus	1286	HOT	lati1261	logos
232592	Galician-std	hot	acalorar	1286	HOT	gali1258	logos
48192	Venetian-std	hour	hora	1353	HOUR	vene1258	logos
84227	Hindi-std	hour	घंटा	1353	HOUR	hind1269	logos
163498	Romagnol-std	hour	òura	1353	HOUR	roma1328	logos
198477	Latin-std	hour	hora	1353	HOUR	lati1261	logos
232558	Galician-std	hour	hora	1353	HOUR	gali1258	logos
84341	Hindi-std	how much?	कितना	531	HOW MUCH	hind1269	logos
163620	Romagnol-std	how much?	cvènt	531	HOW MUCH	roma1328	logos
232677	Galician-std	how much?	canto	531	HOW MUCH	gali1258	logos
84340	Hindi-std	how?	कैसे	1239	HOW	hind1269	logos
163619	Romagnol-std	how?	cùm	1239	HOW	roma1328	logos
198615	Latin-std	how?	tamquam	1239	HOW	lati1261	logos
232676	Galician-std	how?	como	1239	HOW	gali1258	logos
48314	Venetian-std	howl	udolat	526	HOWL	vene1258	logos
198625	Latin-std	howl	ululare	526	HOWL	lati1261	logos
48398	Venetian-std	hunt	caçar	1435	HUNT	vene1258	logos
48399	Venetian-std	hunt	caça	1435	HUNT	vene1258	logos
84431	Hindi-std	hunt	शिकार	1435	HUNT	hind1269	logos
163697	Romagnol-std	hunt	càza	1435	HUNT	roma1328	logos
163698	Romagnol-std	hunt	snasé	1435	HUNT	roma1328	logos
198733	Latin-std	hunt	indagare	1435	HUNT	lati1261	logos
198734	Latin-std	hunt	venatio	1435	HUNT	lati1261	logos
232763	Galician-std	hunt	acosarcoavista	1435	HUNT	gali1258	logos
232764	Galician-std	hunt	caza	1435	HUNT	gali1258	logos
48357	Venetian-std	husband	espòs	1200	HUSBAND	vene1258	logos
84392	Hindi-std	husband	पति	1200	HUSBAND	hind1269	logos
163665	Romagnol-std	husband	marî	1200	HUSBAND	roma1328	logos
198682	Latin-std	husband	maritus	1200	HUSBAND	lati1261	logos
232726	Galician-std	husband	esposo	1200	HUSBAND	gali1258	logos
48562	Venetian-std	hut	barraco	1678	HUT	vene1258	logos
84611	Hindi-std	hut	झोंपड़ी	1678	HUT	hind1269	logos
84612	Hindi-std	hut	झुग्गी	1678	HUT	hind1269	logos
84613	Hindi-std	hut	मड़ई	1678	HUT	hind1269	logos
163868	Romagnol-std	hut	capan	1678	HUT	roma1328	logos
163869	Romagnol-std	hut	gargota	1678	HUT	roma1328	logos
163870	Romagnol-std	hut	capàna	1678	HUT	roma1328	logos
198946	Latin-std	hut	tugurium	1678	HUT	lati1261	logos
198947	Latin-std	hut	gurgustium	1678	HUT	lati1261	logos
232921	Galician-std	hut	cabana	1678	HUT	gali1258	logos
232922	Galician-std	hut	barraca	1678	HUT	gali1258	logos
48307	Venetian-std	if	si	1459	IF	vene1258	logos
84338	Hindi-std	if	अगर	1459	IF	hind1269	logos
163617	Romagnol-std	if	chèsmài	1459	IF	roma1328	logos
198613	Latin-std	if	si	1459	IF	lati1261	logos
232674	Galician-std	if	se	1459	IF	gali1258	logos
48283	Venetian-std	imitate	imitat	117	IMITATE	vene1258	logos
163590	Romagnol-std	imitate	fèlamòssa	117	IMITATE	roma1328	logos
198579	Latin-std	imitate	imitari	117	IMITATE	lati1261	logos
232651	Galician-std	imitate	imitar	117	IMITATE	gali1258	logos
84209	Hindi-std	immediately	तत्काल	1963	IMMEDIATELY	hind1269	logos
163479	Romagnol-std	immediately	adsòbit	1963	IMMEDIATELY	roma1328	logos
198452	Latin-std	immediately	protinus	1963	IMMEDIATELY	lati1261	logos
48356	Venetian-std	infant, baby	chiquet	1289	BABY	vene1258	logos
84391	Hindi-std	infant, baby	नवजातशिशु	1289	BABY	hind1269	logos
198681	Latin-std	infant, baby	infans	1289	BABY	lati1261	logos
232725	Galician-std	infant, baby	bebé	1289	BABY	gali1258	logos
84439	Hindi-std	innocent	बेक़सूर	90	INNOCENT	hind1269	logos
163704	Romagnol-std	innocent	innuzént	90	INNOCENT	roma1328	logos
198747	Latin-std	innocent	innocens	90	INNOCENT	lati1261	logos
48426	Venetian-std	insect	insècte	620	INSECT	vene1258	logos
84467	Hindi-std	insect	कीड़ा	620	INSECT	hind1269	logos
198780	Latin-std	insect	insecta	620	INSECT	lati1261	logos
